upload_id,user_name,user_id,user_real_name,name,date_iso,date_unix,year,license,license_url,score,num_scores,num_playlists,thumbs_up,num_files,n_remixes,n_sources,usertags,systags,page_url,has_meta
39758,Gunne,,Gunne,in a boxxx,2012-11-02T18:02:00+00:00,1351879320,,Attribution Noncommercial  (3.0),http://creativecommons.org/licenses/by-nc/3.0/,,6.0,,1,1,0,1,"snowflake,electronic,female_vocals","non_commercial,audio,mp3,44k,stereo,CBR",https://ccmixter.org/files/Gunne/39758,False
39759,robwalkerpoet,,robwalkerpoet,Minor interruption,2012-11-02T19:24:00+00:00,1351884240,,Attribution Noncommercial  (3.0),http://creativecommons.org/licenses/by-nc/3.0/,,8.0,,1,2,0,1,"shakuhachi,e_minor,guitar,acoustic,javolenus,robwalkerpoet","non_commercial,audio,mp3,44k,stereo,CBR,archive,zip",https://ccmixter.org/files/robwalkerpoet/39759,False
39760,robwalkerpoet,,robwalkerpoet,echoes of shakuhachi,2012-11-02T19:56:00+00:00,1351886160,,Attribution Noncommercial  (3.0),http://creativecommons.org/licenses/by-nc/3.0/,,5.0,,1,1,3,0,"shakuhachi,japan,asian,robwalkerpoet","non_commercial,audio,mp3,44k,stereo,CBR",https://ccmixter.org/files/robwalkerpoet/39760,False
39761,robwalkerpoet,,robwalkerpoet,"echoes of banjo, harp & ukulele",2012-11-02T20:01:00+00:00,1351886460,,Attribution Noncommercial  (3.0),http://creativecommons.org/licenses/by-nc/3.0/,,5.0,,1,1,1,0,"harp,banjo,ukulele","non_commercial,audio,mp3,44k,stereo,CBR",https://ccmixter.org/files/robwalkerpoet/39761,False
39764,ruif3r,,ruif3r,In A Box,2012-11-02T21:49:00+00:00,1351892940,,Attribution Noncommercial  (3.0),http://creativecommons.org/licenses/by-nc/3.0/,,6.0,,1,1,0,1,"female_vocals,synthesizer,chill,piano,vocals,techno,ruif3r,inspirational,trance,melancholic","non_commercial,audio,mp3,44k,stereo,CBR",https://ccmixter.org/files/ruif3r/39764,False
39765,sunhawken,,IDzeroNo,Windz Blowz,2012-11-02T22:49:00+00:00,1351896540,,Attribution Noncommercial  (3.0),http://creativecommons.org/licenses/by-nc/3.0/,,,,1,1,0,0,"idzerono,male_vocals,female_vocals,electronic,drums,guitar,bass,synthesizer,hip_hop,experimental,loops,chill,downtempo,piano,instrumental,spoken_word,ambient,electro,rock,funky,trip_hop,acoustic,techno,jazz","non_commercial,audio,mp3,44k,mono,CBR",https://ccmixter.org/files/sunhawken/39765,False
39766,sunhawken,,IDzeroNo,You Never Know,2012-11-02T23:15:00+00:00,1351898100,,Attribution Noncommercial  (3.0),http://creativecommons.org/licenses/by-nc/3.0/,,,,1,1,0,0,"idzerono,spoken_word,male_vocals,female_vocals,electronic,drums,guitar,bass,synthesizer,hip_hop,experimental,loops,chill,downtempo,piano,instrumental,ambient,electro,rock,funky,trip_hop,acoustic,techno","non_commercial,audio,mp3,44k,mono,CBR",https://ccmixter.org/files/sunhawken/39766,False
39767,sunhawken,,IDzeroNo,I.Z. - Beat Box Vocals,2012-11-03T01:05:00+00:00,1351904700,,Attribution Noncommercial  (3.0),http://creativecommons.org/licenses/by-nc/3.0/,,1.0,,1,1,0,0,"idzerono,male_vocals,female_vocals,electronic,drums,guitar,bass,synthesizer,hip_hop,experimental,loops,chill,downtempo,piano,instrumental,spoken_word,ambient,electro,rock,funky,trip_hop,acoustic,techno","non_commercial,audio,mp3,44k,mono,CBR",https://ccmixter.org/files/sunhawken/39767,False
39768,ramblinglibrarian,,Ivan Chew,Instrumental & Stems - Hokkien HipHop Auction Pop,2012-11-03T01:07:00+00:00,1351904820,,Attribution (3.0),http://creativecommons.org/licenses/by/3.0/,,9.0,,1,2,2,0,"breaks,electronic,synthesizer,hip_hop,singapore","attribution,audio,mp3,44k,stereo,VBR,archive,zip",https://ccmixter.org/files/ramblinglibrarian/39768,False
39769,scomber,,ScOmBer,Heart Shaped Box,2012-11-03T03:54:00+00:00,1351914840,,Attribution Noncommercial  (3.0),http://creativecommons.org/licenses/by-nc/3.0/,,14.0,,1,1,0,1,"female_vocals,country,ukelele,mandolin,acoustic,guitar,paino,love","non_commercial,audio,mp3,44k,stereo,CBR",https://ccmixter.org/files/scomber/39769,False
39771,Syenta,,Syenta,Thinking of You,2012-11-03T06:43:00+00:00,1351924980,,Attribution Noncommercial  (3.0),http://creativecommons.org/licenses/by-nc/3.0/,,3.0,,1,1,0,2,"supercollide,kcentric,acoustic,ambient,instrumental,pop,dreamy,hip_hop,male_vocals,spoken_love,spoken_word","non_commercial,audio,mp3,48k,stereo,CBR",https://ccmixter.org/files/Syenta/39771,False
39772,robwalkerpoet,,robwalkerpoet,Yes uke can!,2012-11-03T07:23:00+00:00,1351927380,,Attribution Noncommercial  (3.0),http://creativecommons.org/licenses/by-nc/3.0/,,9.0,,1,2,2,0,"ukelele,ukulele,happy_shiny_music","non_commercial,audio,mp3,44k,stereo,CBR,archive,zip",https://ccmixter.org/files/robwalkerpoet/39772,False
39773,Robbero,,Robbero,AKURA (Robbero remix),2012-11-03T08:51:00+00:00,1351932660,,Attribution Noncommercial  (3.0),http://creativecommons.org/licenses/by-nc/3.0/,,6.0,,1,1,1,1,"akura,robbero,house,disco,funky","non_commercial,audio,mp3,44k,stereo,CBR",https://ccmixter.org/files/Robbero/39773,False
39775,AlexBeroza,,Alex,In A Box,2012-11-03T14:43:00+00:00,1351953780,,Attribution Noncommercial  (3.0),http://creativecommons.org/licenses/by-nc/3.0/,,18.0,,1,2,0,1,"female_vocals,loops,drums,bass,synthesizer,electronic","non_commercial,audio,mp3,44k,stereo,CBR,audio,mp3,44k,stereo,CBR",https://ccmixter.org/files/AlexBeroza/39775,False
39776,listamin,,listamin,abendflut,2012-11-03T16:23:00+00:00,1351959780,,Attribution (3.0),http://creativecommons.org/licenses/by/3.0/,,2.0,,1,1,0,1,"electronic,electro,techno,lmms,progressive","attribution,audio,mp3,44k,stereo,VBR",https://ccmixter.org/files/listamin/39776,False
39777,stellarartwars,,stellarartwars,Amy Winehouse Blues (stems),2012-11-03T17:21:00+00:00,1351963260,,Attribution Noncommercial  (3.0),http://creativecommons.org/licenses/by-nc/3.0/,,6.0,,1,7,1,0,"electronic,bass,piano,drums","non_commercial,audio,mp3,44k,stereo,CBR,audio,mp3,44k,stereo,CBR,audio,mp3,44k,stereo,CBR,audio,mp3,44k,stereo,CBR,audio,mp3,44k,stereo,CBR,audio,mp3,44k,stereo,CBR,audio,mp3,44k,stereo,CBR",https://ccmixter.org/files/stellarartwars/39777,False
39778,onlymeith,,onlymeith,The Unfinished Slaves,2012-11-03T17:33:00+00:00,1351963980,,Attribution Noncommercial  (3.0),http://creativecommons.org/licenses/by-nc/3.0/,,14.0,,1,1,0,2,"male_vocals,spoken_word,downtempo,piano,guitar,nylon_string,violin,orchestral,choirs","non_commercial,audio,mp3,44k,stereo,CBR",https://ccmixter.org/files/onlymeith/39778,False
39780,VJ_Memes,,Jeris,IM FEELIN U,2012-11-03T20:04:00+00:00,1351973040,,Attribution Noncommercial  (3.0),http://creativecommons.org/licenses/by-nc/3.0/,,12.0,,1,1,0,1,"rock,soul","non_commercial,audio,mp3,44k,stereo,VBR",https://ccmixter.org/files/VJ_Memes/39780,False
39781,tglancy,,Sturzstrom,Stutter,2012-11-03T20:38:00+00:00,1351975080,,Attribution Noncommercial  (3.0),http://creativecommons.org/licenses/by-nc/3.0/,,6.0,,1,1,0,1,sturzstrom,"non_commercial,audio,mp3,44k,stereo,CBR",https://ccmixter.org/files/tglancy/39781,False
39783,radiotimes,,radiotimes,He is not afraid,2012-11-03T23:16:00+00:00,1351984560,,Attribution Noncommercial,http://creativecommons.org/licenses/by-nc/2.5/,,15.0,,1,1,2,1,"male_vocals,drums,guitar,bass,synthesizer,viola","non_commercial,audio,mp3,44k,stereo,CBR",https://ccmixter.org/files/radiotimes/39783,False
39787,Robbero,,Robbero,Conduit,2012-11-04T01:41:00+00:00,1351993260,,Attribution Noncommercial  (3.0),http://creativecommons.org/licenses/by-nc/3.0/,,5.0,,1,1,0,1,"conduit,robbero,death_metal,heavy_metal,dark,ambient,these,black,death,beat,hardcore,hrad,croe,low,metaaallllll,rhythm,grindcore","non_commercial,audio,mp3,44k,stereo,CBR",https://ccmixter.org/files/Robbero/39787,False
39788,sunhawken,,IDzeroNo,CCmixter Promo #2,2012-11-04T02:11:00+00:00,1351995060,,Attribution Noncommercial  (3.0),http://creativecommons.org/licenses/by-nc/3.0/,,1.0,,1,1,1,0,idzerono,"non_commercial,audio,mp3,44k,mono,CBR",https://ccmixter.org/files/sunhawken/39788,False
39789,ramblinglibrarian,,Ivan Chew,Killer Smile,2012-11-04T02:15:00+00:00,1351995300,,Attribution (3.0),http://creativecommons.org/licenses/by/3.0/,,14.0,,1,4,0,2,"dance,techno,electronic,electronica,werewolves,vampires,fantasy,singapore","attribution,audio,mp3,44k,stereo,VBR,audio,mp3,44k,stereo,VBR,audio,mp3,44k,stereo,VBR,archive,zip",https://ccmixter.org/files/ramblinglibrarian/39789,False
39790,Numeron,,Numeron,Cover Me,2012-11-04T04:05:00+00:00,1352001900,,Attribution Noncommercial  (3.0),http://creativecommons.org/licenses/by-nc/3.0/,,19.0,,1,1,1,1,"female_vocals,piano,melancholy,dark","non_commercial,audio,mp3,44k,stereo,CBR",https://ccmixter.org/files/Numeron/39790,False
39791,mana_junkie,,Mana Junkie,Put It In A Box,2012-11-04T05:46:00+00:00,1352007960,,Attribution Noncommercial  (3.0),http://creativecommons.org/licenses/by-nc/3.0/,,11.0,,1,1,0,1,,"non_commercial,audio,mp3,44k,stereo,CBR",https://ccmixter.org/files/mana_junkie/39791,False
39792,nickleus,,Nickleus,mysterious light bells,2012-11-04T06:27:00+00:00,1352010420,,Attribution (3.0),http://creativecommons.org/licenses/by/3.0/,,14.0,,1,7,7,0,"intro,loops,light,mysterious,mystery,bells,suspenseful,suspence,spooky,dark,thriller,movie,evil,darkness,old_house,linux,ubuntu,seq24,zynaddsubfx,william_godfrey_collectio,christmas,midi","attribution,audio,mp3,44k,stereo,CBR,audio,mp3,44k,stereo,CBR,archive,zip,archive,zip,archive,zip,archive,zip,archive,zip",https://ccmixter.org/files/nickleus/39792,False
39793,bwatts,,bwatts,Seven(New Music Remix),2012-11-04T06:32:00+00:00,1352010720,,Attribution (3.0),http://creativecommons.org/licenses/by/3.0/,,9.0,,1,1,0,1,"electronic,drums,bass,synthesizer,electro,trance,dance,experimental,ambient,techno,instrumental,house","attribution,audio,mp3,44k,stereo,CBR",https://ccmixter.org/files/bwatts/39793,False
39794,zep_hurme,,Zep Hurme,I'm Feeling You,2012-11-04T07:38:00+00:00,1352014680,,Attribution Noncommercial  (3.0),http://creativecommons.org/licenses/by-nc/3.0/,,19.0,,1,1,0,1,"male_vocals,drums,guitar,bass,hammond_b2,hardrock","non_commercial,audio,mp3,44k,stereo,CBR",https://ccmixter.org/files/zep_hurme/39794,False
39795,phildann,,phildann,All the things,2012-11-04T10:16:00+00:00,1352024160,,Attribution Noncommercial  (3.0),http://creativecommons.org/licenses/by-nc/3.0/,,16.0,,1,1,1,1,,"non_commercial,audio,mp3,44k,stereo,CBR",https://ccmixter.org/files/phildann/39795,False
39797,annabloom,,annabloom,Jack the Czech checks the Cheque,2012-11-04T12:25:00+00:00,1352031900,,Attribution Noncommercial  (3.0),http://creativecommons.org/licenses/by-nc/3.0/,,14.0,,1,2,1,6,"synthesizer,spoken_word","non_commercial,audio,mp3,44k,stereo,CBR,archive,zip",https://ccmixter.org/files/annabloom/39797,False
39798,kohlirowe,,Adrian Rowe,Haters,2012-11-04T12:34:00+00:00,1352032440,,Attribution Noncommercial  (3.0),http://creativecommons.org/licenses/by-nc/3.0/,,9.0,,1,1,0,2,"electro,rock","non_commercial,audio,mp3,44k,stereo,CBR",https://ccmixter.org/files/kohlirowe/39798,False
39799,CSoul,,CSoul,I Want to Love You,2012-11-04T12:53:00+00:00,1352033580,,Attribution Noncommercial  (3.0),http://creativecommons.org/licenses/by-nc/3.0/,,17.0,,1,2,2,2,"female_vocals,drums,guitar,bass,piano","non_commercial,audio,mp3,44k,stereo,CBR,archive,zip",https://ccmixter.org/files/CSoul/39799,False
39800,Super_Sigil,,Super_Sigil,Happy Napkin,2012-11-04T14:05:00+00:00,1352037900,,Attribution Noncommercial  (3.0),http://creativecommons.org/licenses/by-nc/3.0/,,13.0,,1,2,1,6,,"non_commercial,audio,mp3,44k,stereo,VBR,audio,mp3,44k,stereo,VBR",https://ccmixter.org/files/Super_Sigil/39800,False
39801,ANTIQCOOL,,ANTIQCOOL,All The Arks Are Full (main vox acappella),2012-11-04T14:31:00+00:00,1352039460,,Attribution Noncommercial  (3.0),http://creativecommons.org/licenses/by-nc/3.0/,,10.0,,1,16,3,0,"all_the_arks_are_full,antiqcool,main_vox","non_commercial,audio,mp3,44k,stereo,CBR,audio,mp3,44k,stereo,CBR,audio,mp3,44k,stereo,CBR,audio,mp3,44k,stereo,CBR,audio,mp3,44k,stereo,CBR,audio,mp3,44k,stereo,CBR,audio,mp3,44k,stereo,CBR,audio,mp3,44k,stereo,CBR,audio,mp3,44k,stereo,CBR,audio,mp3,44k,stereo,CBR,audio,mp3,44k,stereo,CBR,audio,mp3,44k,stereo,CBR,audio,mp3,44k,stereo,CBR,audio,mp3,44k,stereo,CBR,audio,mp3,44k,stereo,CBR,audio,mp3,44k,stereo,CBR",https://ccmixter.org/files/ANTIQCOOL/39801,False
39803,thesweb,,SWEB(www.swebsmusic.com),G-Funk Reason Refill,2012-11-04T16:45:00+00:00,1352047500,,Attribution Noncommercial  (3.0),http://creativecommons.org/licenses/by-nc/3.0/,,1.0,,1,1,0,0,"reason_refill_g,funk_hip_hop_gangster","non_commercial,archive,zip",https://ccmixter.org/files/thesweb/39803,False
39804,thesweb,,SWEB(www.swebsmusic.com),Dubstep Reason Refill (Vol. 1),2012-11-04T16:51:00+00:00,1352047860,,Attribution Noncommercial  (3.0),http://creativecommons.org/licenses/by-nc/3.0/,,1.0,,1,1,0,0,dubstep_reason_refill_swe,"non_commercial,archive,zip",https://ccmixter.org/files/thesweb/39804,False
39805,thesweb,,SWEB(www.swebsmusic.com),Drum Sample Pack (Vol. 1),2012-11-04T17:15:00+00:00,1352049300,,Attribution Noncommercial  (3.0),http://creativecommons.org/licenses/by-nc/3.0/,,3.0,,1,1,3,0,"drums,free_kit_kick_snare_hat_c","non_commercial,archive,zip",https://ccmixter.org/files/thesweb/39805,False
39806,scomber,,ScOmBer,It could be?,2012-11-04T17:16:00+00:00,1352049360,,Attribution Noncommercial  (3.0),http://creativecommons.org/licenses/by-nc/3.0/,,22.0,,1,1,1,1,"female_vocals,male_vocals,jazz,lounge,bass,shuffle,piano,torch,vintage","non_commercial,audio,mp3,44k,stereo,VBR",https://ccmixter.org/files/scomber/39806,False
39807,Javolenus,,Javolenus,Orfeo (Don't Look Back),2012-11-04T23:43:00+00:00,1352072580,,Attribution Noncommercial  (3.0),http://creativecommons.org/licenses/by-nc/3.0/,,11.0,,1,8,4,0,"tin_whistle,male_vocals,vocoder,song_demo,greek_myth,orpheus,eurydice,hades,electronic,drums,synthesizer,electro","non_commercial,audio,mp3,44k,stereo,CBR,audio,mp3,44k,stereo,CBR,audio,mp3,44k,stereo,CBR,audio,mp3,44k,stereo,CBR,audio,mp3,44k,stereo,CBR,audio,mp3,44k,stereo,CBR,audio,mp3,44k,stereo,CBR,audio,mp3,44k,stereo,CBR",https://ccmixter.org/files/Javolenus/39807,False
39809,AlexBeroza,,Alex,Feeling U,2012-11-05T04:04:00+00:00,1352088240,,Attribution Noncommercial  (3.0),http://creativecommons.org/licenses/by-nc/3.0/,,18.0,,1,2,0,1,"male_vocals,loops,drums,bass,guitar,synthesizer,rock","non_commercial,audio,mp3,44k,stereo,CBR,audio,mp3,44k,stereo,CBR",https://ccmixter.org/files/AlexBeroza/39809,False
39810,snitchdnb21,,snitchdnb21,Regain,2012-11-05T04:28:00+00:00,1352089680,,Attribution Noncommercial  (3.0),http://creativecommons.org/licenses/by-nc/3.0/,,6.0,,1,1,0,1,"drums,bass,synthesizer,chill,vocals","non_commercial,audio,mp3,44k,stereo,CBR",https://ccmixter.org/files/snitchdnb21/39810,False
39811,ANTIQCOOL,,ANTIQCOOL,All The Seeds Main Vox Acappella,2012-11-05T08:48:00+00:00,1352105280,,Attribution Noncommercial  (3.0),http://creativecommons.org/licenses/by-nc/3.0/,,5.0,,1,15,1,0,"all_the_seeds,antiqcool,main_vox","non_commercial,audio,mp3,44k,mono,CBR,audio,mp3,44k,mono,CBR,audio,mp3,44k,mono,CBR,audio,mp3,44k,mono,CBR,audio,mp3,44k,mono,CBR,audio,mp3,44k,mono,CBR,audio,mp3,44k,mono,CBR,audio,mp3,44k,mono,CBR,audio,mp3,44k,mono,CBR,audio,mp3,44k,mono,CBR,audio,mp3,44k,mono,CBR,audio,mp3,44k,mono,CBR,audio,mp3,44k,mono,CBR,audio,mp3,44k,mono,CBR,archive,zip",https://ccmixter.org/files/ANTIQCOOL/39811,False
39812,souldescendant,,Robin Schmitz,State of Loneliness,2012-11-05T09:13:00+00:00,1352106780,,Attribution Noncommercial  (3.0),http://creativecommons.org/licenses/by-nc/3.0/,,2.0,,1,5,0,0,"vocals,ballad,piano","non_commercial,audio,mp3,44k,mono,CBR,audio,mp3,44k,mono,CBR,audio,mp3,44k,mono,CBR,audio,mp3,44k,mono,CBR,audio,mp3,44k,stereo,CBR",https://ccmixter.org/files/souldescendant/39812,False
39813,souldescendant,,Robin Schmitz,Shoulder,2012-11-05T09:37:00+00:00,1352108220,,Attribution Noncommercial  (3.0),http://creativecommons.org/licenses/by-nc/3.0/,,3.0,,1,2,1,0,"vocals,ballad,guitar","non_commercial,audio,mp3,44k,mono,CBR,audio,mp3,44k,mono,CBR",https://ccmixter.org/files/souldescendant/39813,False
39814,souldescendant,,Robin Schmitz,Icarus,2012-11-05T09:49:00+00:00,1352108940,,Attribution Noncommercial  (3.0),http://creativecommons.org/licenses/by-nc/3.0/,,5.0,,1,2,2,0,"vocals,symphonic_rock,ballad","non_commercial,audio,mp3,44k,mono,CBR,audio,mp3,44k,mono,CBR",https://ccmixter.org/files/souldescendant/39814,False
39815,mauerhuhn,,mauerhuhn,Put it in a box (it's only love),2012-11-05T14:01:00+00:00,1352124060,,Attribution Noncommercial  (3.0),http://creativecommons.org/licenses/by-nc/3.0/,,16.0,,1,1,0,2,"female_vocals,electronic,house","non_commercial,audio,mp3,44k,stereo,CBR",https://ccmixter.org/files/mauerhuhn/39815,False
39816,ANTIQCOOL,,ANTIQCOOL,All These Things Dry main vox acappella,2012-11-05T15:36:00+00:00,1352129760,,Attribution Noncommercial  (3.0),http://creativecommons.org/licenses/by-nc/3.0/,,3.0,,1,10,1,0,"antiqcool,all_these_things,main_vox,acoustic","non_commercial,audio,mp3,44k,mono,CBR,audio,mp3,44k,mono,CBR,audio,mp3,44k,mono,CBR,audio,mp3,44k,mono,CBR,audio,mp3,44k,mono,CBR,audio,mp3,44k,mono,CBR,audio,mp3,44k,mono,CBR,audio,mp3,44k,mono,CBR,audio,mp3,44k,mono,CBR,audio,mp3,44k,mono,CBR",https://ccmixter.org/files/ANTIQCOOL/39816,False
39817,Loveshadow,,loveshadow,It's ONly Love ! with BOCrew & Antiqcool,2012-11-05T16:49:00+00:00,1352134140,,Attribution Noncommercial  (3.0),http://creativecommons.org/licenses/by-nc/3.0/,,30.0,,1,8,0,8,"loops,mixed_material,bocrew,antiqcool,archive_digging,hip_hop,male_vocals,love,valentine","non_commercial,audio,mp3,48k,stereo,VBR,audio,mp3,48k,stereo,VBR,audio,mp3,48k,stereo,VBR,audio,mp3,48k,stereo,VBR,audio,mp3,48k,stereo,VBR,audio,mp3,48k,stereo,VBR,audio,mp3,48k,stereo,VBR,audio,mp3,48k,stereo,VBR",https://ccmixter.org/files/Loveshadow/39817,False
39819,ANTIQCOOL,,ANTIQCOOL,Already Late Dry Main Vox Acappella,2012-11-05T19:15:00+00:00,1352142900,,Attribution Noncommercial  (3.0),http://creativecommons.org/licenses/by-nc/3.0/,,5.0,,1,4,0,0,"antiqcool,already_late,rock,good_lyrics","non_commercial,audio,mp3,44k,mono,CBR,audio,mp3,44k,mono,CBR,audio,mp3,44k,mono,CBR,archive,zip",https://ccmixter.org/files/ANTIQCOOL/39819,False
39820,royalarc305,,Da Rippa,The Foundation (ccMixter Shout Out),2012-11-05T19:57:00+00:00,1352145420,,Attribution Noncommercial  (3.0),http://creativecommons.org/licenses/by-nc/3.0/,,5.0,,1,1,0,8,"male_vocals,female_vocals,hip_hop","non_commercial,audio,mp3,44k,stereo,CBR",https://ccmixter.org/files/royalarc305/39820,False
39821,royalarc305,,Da Rippa,I'm Da Shit,2012-11-05T20:09:00+00:00,1352146140,,Attribution Noncommercial  (3.0),http://creativecommons.org/licenses/by-nc/3.0/,,3.0,,1,1,0,1,"hip_hop,male_vocals","non_commercial,audio,mp3,44k,stereo,CBR",https://ccmixter.org/files/royalarc305/39821,False
39822,ap_delrio,,meeba,Waking Me Softly (The Funky Amoeba Remix),2012-11-05T21:33:00+00:00,1352151180,,Attribution Noncommercial  (3.0),http://creativecommons.org/licenses/by-nc/3.0/,,4.0,,1,2,0,1,"elektron,octatrack,live,performance,waldorf,blofeld,female_vocals,electronic","non_commercial,audio,ogg,44k,stereo,VBR,audio,mp3,44k,stereo,CBR",https://ccmixter.org/files/ap_delrio/39822,False
39823,duckett,,duckett,8 Years (ccMixterism),2012-11-06T01:15:00+00:00,1352164500,,Noncommercial Sampling Plus,http://creativecommons.org/licenses/nc-sampling+/1.0/,,25.0,,1,1,0,7,"trip_hop,instrumental,ccmixter_birthday,archive_digging","editorial_pick,nc_sampling_plus,audio,mp3,48k,stereo,CBR",https://ccmixter.org/files/duckett/39823,False
39824,YarnAudio,,YarnAudio,[YARN001] Zimbra Sound - Locked,2012-11-06T02:11:00+00:00,1352167860,,Attribution Noncommercial  (3.0),http://creativecommons.org/licenses/by-nc/3.0/,,1.0,,1,13,1,0,"yarn_audio,yarn001,locked_ep,acid,synthy,synthesizer,electronic,bass_music,techno,stems","non_commercial,audio,flac,44k,stereo,VBR,audio,flac,44k,stereo,VBR,audio,flac,44k,stereo,VBR,audio,flac,44k,stereo,VBR,audio,flac,44k,stereo,VBR,audio,flac,44k,stereo,VBR,audio,flac,44k,stereo,VBR,audio,flac,44k,stereo,VBR,audio,flac,44k,stereo,VBR,audio,flac,44k,stereo,VBR,audio,flac,44k,stereo,VBR,audio,flac,44k,stereo,VBR,audio,flac,44k,stereo,VBR",https://ccmixter.org/files/YarnAudio/39824,False
39825,YarnAudio,,YarnAudio,[YARN001] Zimbra Sound - Sport For All,2012-11-06T02:25:00+00:00,1352168700,,Attribution Noncommercial  (3.0),http://creativecommons.org/licenses/by-nc/3.0/,,1.0,,1,11,1,0,"yarn_audio,yarn001,locked_ep,electronic,bass_music,techno,uk_bass,future_bass","non_commercial,audio,flac,44k,stereo,VBR,audio,flac,44k,stereo,VBR,audio,flac,44k,stereo,VBR,audio,flac,44k,stereo,VBR,audio,flac,44k,stereo,VBR,audio,flac,44k,stereo,VBR,audio,flac,44k,stereo,VBR,audio,flac,44k,stereo,VBR,audio,flac,44k,stereo,VBR,audio,flac,44k,stereo,VBR,audio,flac,44k,stereo,VBR",https://ccmixter.org/files/YarnAudio/39825,False
39826,YarnAudio,,YarnAudio,[YARN001] Zimbra Sound - 2 Turntables,2012-11-06T02:31:00+00:00,1352169060,,Attribution Noncommercial  (3.0),http://creativecommons.org/licenses/by-nc/3.0/,,2.0,,1,8,0,0,"yarn_audio,yarn001,locked_ep,electronic,bass_music,techno,stems","non_commercial,audio,flac,44k,stereo,VBR,audio,flac,44k,stereo,VBR,audio,flac,44k,stereo,VBR,audio,flac,44k,stereo,VBR,audio,flac,44k,stereo,VBR,audio,flac,44k,stereo,VBR,audio,flac,44k,stereo,VBR,audio,flac,44k,stereo,VBR",https://ccmixter.org/files/YarnAudio/39826,False
39827,unreal_dm,,unreal_dm,Waking Me Softly,2012-11-06T05:05:00+00:00,1352178300,,Attribution Noncommercial  (3.0),http://creativecommons.org/licenses/by-nc/3.0/,,19.0,,1,2,0,1,"female_vocals,guitar,bass,piano,drums","non_commercial,audio,mp3,44k,stereo,VBR,archive,zip",https://ccmixter.org/files/unreal_dm/39827,False
39828,ANTIQCOOL,,ANTIQCOOL,My Lovers Heart Dry Main Vox Acappella,2012-11-06T07:27:00+00:00,1352186820,,Attribution Noncommercial  (3.0),http://creativecommons.org/licenses/by-nc/3.0/,,3.0,,1,3,1,0,"antiqcool,my_lovers_heart,male_vocals,acoustic,easy_listening","non_commercial,audio,mp3,44k,mono,CBR,audio,mp3,44k,mono,CBR,archive,zip",https://ccmixter.org/files/ANTIQCOOL/39828,False
39829,ANTIQCOOL,,ANTIQCOOL,Listen Dry Main Vox Acappella,2012-11-06T07:40:00+00:00,1352187600,,Attribution Noncommercial  (3.0),http://creativecommons.org/licenses/by-nc/3.0/,,6.0,,1,3,1,0,"listen,male_vocals,easy_listening,acoustic,antiqcool","non_commercial,audio,mp3,44k,mono,CBR,audio,mp3,44k,mono,CBR,archive,zip",https://ccmixter.org/files/ANTIQCOOL/39829,False
39830,sunhawken,,IDzeroNo,Breath,2012-11-06T08:08:00+00:00,1352189280,,Attribution Noncommercial  (3.0),http://creativecommons.org/licenses/by-nc/3.0/,,,,1,1,0,0,"spoken_word,male_vocals,idzerono,synthesizer","non_commercial,audio,mp3,44k,mono,CBR",https://ccmixter.org/files/sunhawken/39830,False
39831,zep_hurme,,Zep Hurme,All The Arks Are Full,2012-11-06T08:24:00+00:00,1352190240,,Attribution Noncommercial  (3.0),http://creativecommons.org/licenses/by-nc/3.0/,,18.0,,1,1,0,1,"male_vocals,drums,guitar,bass,piano,stringsection","non_commercial,audio,mp3,44k,stereo,CBR",https://ccmixter.org/files/zep_hurme/39831,False
39832,Psykick,,Psykick,Banana,2012-11-06T08:49:00+00:00,1352191740,,Attribution (3.0),http://creativecommons.org/licenses/by/3.0/,,15.0,,1,1,1,1,electronic,"attribution,audio,mp3,44k,stereo,VBR",https://ccmixter.org/files/Psykick/39832,False
39833,RapperSpaz,,RapperSpaz,TrapMuzik,2012-11-06T10:05:00+00:00,1352196300,,Attribution (3.0),http://creativecommons.org/licenses/by/3.0/,,2.0,,1,1,0,0,hiphop_rap_dirty_south_sp,"attribution,audio,mp3,44k,stereo,VBR",https://ccmixter.org/files/RapperSpaz/39833,False
39834,Super_Sigil,,Super_Sigil,You Made Me Believe,2012-11-06T12:36:00+00:00,1352205360,,Attribution Noncommercial  (3.0),http://creativecommons.org/licenses/by-nc/3.0/,,15.0,,1,3,1,4,"female_vocals,electronic,drums,bass,synthesizer,loops,ambient,chill","non_commercial,audio,mp3,44k,stereo,VBR,audio,mp3,44k,stereo,VBR,audio,mp3,44k,stereo,VBR",https://ccmixter.org/files/Super_Sigil/39834,False
39835,Zeitschleife,,Zeitschleife,Your not going anywhere remix by zeitschleife,2012-11-06T13:08:00+00:00,1352207280,,Attribution Noncommercial  (3.0),http://creativecommons.org/licenses/by-nc/3.0/,,12.0,,1,1,0,1,"rock,synthesizer,male_vocals","non_commercial,audio,mp3,44k,stereo,CBR",https://ccmixter.org/files/Zeitschleife/39835,False
