upload_id,user_name,split,obs_days,y_180,y_365,y_730,valid_180,valid_365,valid_730,f_author_prior_uploads,f_author_tenure_days,f_author_days_since_last,f_author_is_new,f_author_prior_remixes_received,f_author_prior_remixes_given,f_author_prior_remixed_track_count,f_author_prior_success_rate,f_n_sources,f_in_degree_local,f_is_derivative,f_num_files,f_title_len,f_title_words,f_n_usertags,f_has_usertags,f_sys_flac,f_post_year,f_post_month,f_post_dow,f_parent_max_prior_remixes,f_parent_mean_prior_remixes,f_tag_male_vocals,f_tag_guitar,f_tag_drums,f_tag_female_vocals,f_tag_electronic,f_tag_bass,f_tag_synthesizer,f_tag_instrumental,f_tag_experimental,f_tag_chill,f_tag_loops,f_tag_hip_hop,f_tag_piano,f_tag_downtempo,f_tag_spoken_word,f_tag_ambient,f_tag_rock,f_tag_electro,f_tag_funky,f_tag_acoustic,f_lic_Attribution,f_lic_Attribution (3.0),f_lic_Attribution Noncommercial,f_lic_Attribution Noncommercial  (3.0),f_lic_Attribution Noncommercial Share-Alike,f_lic_Attribution Noncommercial Share-Alike  (3.0),f_lic_Noncommercial Sampling Plus,f_lic_Sampling Plus,f_lic_other
40666,anchormejans,train,4949,True,True,True,True,True,True,45,1888.2576388888888,90.5423611111111,0,75,34,26,0.5777777777777777,0,0,0,1,19,3,6,1,0,2012,12,0,0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
43792,anchormejans,train,4664,False,False,False,True,True,True,46,2172.9868055555557,284.7291666666667,0,76,34,27,0.5869565217391305,1,1,1,1,30,4,10,1,0,2013,10,5,4,4.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
45671,anchormejans,train,4483,False,False,False,True,True,True,47,2353.909722222222,180.92291666666668,0,76,35,27,0.574468085106383,0,0,0,2,44,8,9,1,0,2014,4,4,0,0.0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
49216,anchormejans,train,4170,True,True,True,True,True,True,48,2667.1270833333333,313.21736111111113,0,81,35,27,0.5625,0,0,0,2,18,3,6,1,1,2015,2,2,0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
51005,anchormejans,train,4011,False,False,False,True,True,True,49,2826.0305555555556,158.90347222222223,0,86,35,28,0.5714285714285714,2,2,1,1,5,1,6,1,0,2015,7,0,8,6.5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
52001,anchormejans,train,3918,False,False,False,True,True,True,50,2919.3493055555555,93.31875,0,86,37,28,0.56,1,1,1,1,32,5,5,1,0,2015,10,2,0,0.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
52170,anchormejans,train,3900,True,True,True,True,True,True,51,2936.709027777778,17.35972222222222,0,86,38,28,0.5490196078431373,1,1,1,3,17,4,6,1,0,2015,11,6,0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
60662,anchormejans,train,2430,False,False,False,True,True,True,52,4406.590972222222,1469.8819444444443,0,90,39,29,0.5576923076923077,2,2,1,1,6,1,4,1,0,2019,11,6,9,6.5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
64904,anchormejans,test,1567,True,True,True,True,True,True,53,5269.840277777777,863.2493055555556,0,107,41,29,0.5471698113207547,0,0,0,1,16,3,3,1,0,2022,4,1,0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
66541,anchormejans,test,1153,False,False,False,True,True,True,54,5683.940277777778,414.1,0,113,41,30,0.5555555555555556,1,1,1,1,46,9,5,1,0,2023,5,2,3,3.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
66697,anchormejans,test,1126,False,True,True,True,True,True,55,5711.016666666666,27.07638888888889,0,114,42,30,0.5454545454545454,2,2,1,2,5,1,7,1,0,2023,6,1,4,2.0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
66736,anchormejans,test,1112,True,True,True,True,True,True,56,5724.861111111111,13.844444444444445,0,114,44,30,0.5357142857142857,0,0,0,1,21,5,4,1,0,2023,7,1,0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
66799,anchormejans,test,1086,True,True,True,True,True,True,57,5751.034722222223,26.17361111111111,0,116,44,31,0.543859649122807,0,0,0,1,4,1,4,1,0,2023,7,6,0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
67533,anchormejans,test,952,False,False,False,True,True,True,58,5884.888888888889,133.85416666666666,0,119,44,32,0.5517241379310345,1,1,1,1,24,4,6,1,0,2023,12,0,2,2.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
67755,anchormejans,test,898,False,False,False,True,True,True,59,5939.243055555556,54.354166666666664,0,121,45,32,0.5423728813559322,2,2,1,1,10,2,6,1,0,2024,2,5,13,11.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
67793,anchormejans,test,890,False,False,False,True,True,True,60,5946.769444444444,7.526388888888889,0,122,47,33,0.55,6,6,1,1,29,5,5,1,0,2024,2,6,12,3.6666666666666665,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
67879,anchormejans,test,876,False,False,False,True,True,True,61,5961.065277777778,14.295833333333333,0,122,53,33,0.5409836065573771,2,1,1,1,11,3,5,1,0,2024,2,6,13,13.0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
69006,anchormejans,test,631,False,False,False,True,True,False,62,6205.833333333333,244.76805555555555,0,127,54,34,0.5483870967741935,3,3,1,1,50,10,3,1,0,2024,10,6,5,4.333333333333333,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
70189,anchormejans,drop,267,False,False,False,True,False,False,63,6569.827083333334,363.99375,0,132,57,34,0.5396825396825397,3,3,1,1,22,3,6,1,0,2025,10,6,3,1.0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
70293,anchormejans,drop,241,False,False,False,True,False,False,64,6596.047916666666,26.220833333333335,0,133,60,34,0.53125,2,2,1,1,14,3,8,1,0,2025,11,4,0,0.0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
50710,andr___phanf__slove,train,4039,False,False,False,True,True,True,0,0.0,-1.0,1,0,0,0,0.0,0,0,0,1,16,4,1,1,0,2015,6,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
24972,andrasf,train,6019,False,False,True,True,True,True,0,0.0,-1.0,1,0,0,0,0.0,3,2,1,1,15,2,4,1,0,2010,1,1,4,2.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
25073,andrasf,train,6013,False,False,False,True,True,True,1,6.117361111111111,6.117361111111111,0,0,2,0,0.0,2,1,1,1,14,4,4,1,0,2010,2,0,7,7.0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
28712,andrasf,train,5762,False,False,False,True,True,True,2,257.0756944444444,250.95833333333334,0,0,3,0,0.0,1,1,1,1,8,2,5,1,0,2010,10,6,2,2.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
29945,andrasf,train,5678,False,False,False,True,True,True,3,341.3361111111111,84.26041666666667,0,0,4,0,0.0,1,1,1,1,17,3,8,1,0,2011,1,6,8,8.0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
34897,andrasf,train,5328,False,False,False,True,True,True,4,691.0638888888889,349.72777777777776,0,1,5,1,0.25,3,2,1,1,11,3,4,1,0,2011,12,6,6,3.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
35014,andrasf,train,5320,True,True,True,True,True,True,5,699.1138888888889,8.05,0,1,7,1,0.2,2,0,1,1,26,4,6,1,0,2011,12,0,0,0.0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
35049,andrasf,train,5318,False,False,False,True,True,True,6,701.3326388888889,2.21875,0,1,7,1,0.16666666666666666,1,1,1,1,18,4,6,1,0,2011,12,2,0,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0
35056,andrasf,train,5317,False,False,False,True,True,True,7,702.1534722222223,0.8208333333333333,0,1,8,1,0.14285714285714285,1,0,1,1,24,4,5,1,0,2011,12,3,0,0.0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
35083,andrasf,train,5316,False,False,False,True,True,True,8,703.3888888888889,1.2354166666666666,0,1,8,1,0.125,1,1,1,1,13,3,4,1,0,2011,12,4,22,22.0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
53783,andrasf,train,3724,False,False,False,True,True,True,9,2295.2631944444443,1591.8743055555556,0,4,9,2,0.2222222222222222,3,3,1,1,6,2,6,1,0,2016,5,0,7,3.3333333333333335,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
57423,andrasf,train,3047,False,False,False,True,True,True,10,2972.2805555555556,677.0173611111111,0,4,12,2,0.2,2,2,1,1,9,1,7,1,0,2018,3,5,19,11.0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
68579,andrasf,test,740,False,False,False,True,True,True,11,5279.425,2307.1444444444446,0,4,14,2,0.18181818181818182,1,1,1,2,6,2,3,1,1,2024,7,2,5,5.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
69146,andrasf,test,598,False,False,False,True,True,False,12,5420.888888888889,141.4638888888889,0,4,15,2,0.16666666666666666,1,1,1,1,13,2,5,1,0,2024,11,4,1,1.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
50613,andreastrato,train,4047,False,False,False,True,True,True,0,0.0,-1.0,1,0,0,0,0.0,0,0,0,1,15,2,2,1,0,2015,6,6,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
50614,andreastrato,train,4047,False,False,False,True,True,True,1,0.005555555555555556,0.005555555555555556,0,0,0,0,0.0,0,0,0,2,13,2,2,1,1,2015,6,6,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
50615,andreastrato,train,4047,False,False,False,True,True,True,2,0.011111111111111112,0.005555555555555556,0,0,0,0,0.0,0,0,0,1,12,2,7,1,1,2015,6,6,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
50616,andreastrato,train,4047,False,False,False,True,True,True,3,0.013194444444444444,0.0020833333333333333,0,0,0,0,0.0,0,0,0,1,13,2,3,1,1,2015,6,6,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
8565,andreio,train,7123,False,False,False,True,True,True,0,0.0,-1.0,1,0,0,0,0.0,0,0,0,1,18,1,3,1,0,2007,1,3,0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
8566,andreio,train,7123,False,False,False,True,True,True,1,0.009027777777777777,0.009027777777777777,0,0,0,0,0.0,0,0,0,1,18,1,3,1,0,2007,1,3,0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
8567,andreio,train,7123,False,True,True,True,True,True,2,0.011111111111111112,0.0020833333333333333,0,0,0,0,0.0,0,0,0,1,18,1,3,1,0,2007,1,3,0,0.0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
7234,andresabril1118,train,7239,False,False,False,True,True,True,0,0.0,-1.0,1,0,0,0,0.0,0,0,0,1,16,3,0,0,0,2006,9,5,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
9900,andresmanzanilla,train,7033,False,False,False,True,True,True,0,0.0,-1.0,1,0,0,0,0.0,5,5,1,1,28,5,1,1,0,2007,4,2,105,71.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
9901,andresmanzanilla,train,7033,False,False,False,True,True,True,1,0.002777777777777778,0.002777777777777778,0,0,5,0,0.0,5,5,1,1,13,1,1,1,0,2007,4,2,106,72.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
33629,andrewbowden,train,5414,False,False,False,True,True,True,0,0.0,-1.0,1,0,0,0,0.0,1,1,1,3,32,6,3,1,0,2011,9,4,6,6.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
20393,andrewfranco,train,6304,True,True,True,True,True,True,0,0.0,-1.0,1,0,0,0,0.0,0,0,0,2,11,2,7,1,0,2009,4,2,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
21089,andrewfranco,train,6255,True,True,True,True,True,True,1,49.665277777777774,49.665277777777774,0,3,0,1,1.0,0,0,0,2,40,5,9,1,0,2009,6,3,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
21090,andrewfranco,train,6255,True,True,True,True,True,True,2,49.72847222222222,0.06319444444444444,0,3,0,1,0.5,0,0,0,2,21,4,9,1,0,2009,6,3,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
23076,andrewfranco,train,6128,True,True,True,True,True,True,3,176.59444444444443,126.86597222222223,0,17,0,3,1.0,0,0,0,2,28,5,7,1,0,2009,10,4,0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
33929,andrewfranco,train,5394,True,True,True,True,True,True,4,910.0395833333333,733.4451388888889,0,33,0,4,1.0,0,0,0,1,11,2,10,1,0,2011,10,2,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
33930,andrewfranco,train,5394,True,True,True,True,True,True,5,910.04375,0.004166666666666667,0,33,0,4,0.8,0,0,0,1,15,4,12,1,0,2011,10,2,0,0.0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
38873,andrewfranco,train,5078,True,True,True,True,True,True,6,1226.5409722222223,316.4972222222222,0,57,0,6,1.0,0,0,0,1,19,3,6,1,0,2012,8,4,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
42204,andrewfranco,train,4832,True,True,True,True,True,True,7,1472.045138888889,245.50416666666666,0,75,0,7,1.0,0,0,0,1,11,4,5,1,0,2013,4,4,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
42385,andrewfranco,train,4817,True,True,True,True,True,True,8,1487.6222222222223,15.577083333333333,0,75,0,7,0.875,0,0,0,1,8,1,3,1,0,2013,5,6,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
45003,andrewfranco,train,4556,True,True,True,True,True,True,9,1748.142361111111,260.5201388888889,0,89,0,9,1.0,0,0,0,1,10,2,3,1,0,2014,1,1,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
45058,andrewfranco,train,4551,False,False,True,True,True,True,10,1753.932638888889,5.790277777777778,0,89,0,9,0.9,0,0,0,1,22,4,8,1,0,2014,2,6,0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
9202,andrewfrueh,train,7074,False,False,False,True,True,True,0,0.0,-1.0,1,0,0,0,0.0,0,0,0,1,14,4,2,1,0,2007,3,2,0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
50146,andrewwainwright,train,4087,False,False,False,True,True,True,0,0.0,-1.0,1,0,0,0,0.0,0,0,0,8,23,4,20,1,0,2015,5,1,0,0.0,1,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
50157,andrewwainwright,train,4085,True,True,True,True,True,True,1,1.8895833333333334,1.8895833333333334,0,0,0,0,0.0,1,1,1,7,22,5,23,1,0,2015,5,3,3,3.0,0,0,1,1,1,1,1,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
50163,andrewwainwright,train,4084,True,True,True,True,True,True,2,2.935416666666667,1.0458333333333334,0,0,1,0,0.0,1,1,1,6,55,9,17,1,0,2015,5,4,0,0.0,0,0,1,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
50169,andrewwainwright,train,4083,False,False,False,True,True,True,3,3.546527777777778,0.6111111111111112,0,0,2,0,0.0,1,1,1,3,24,4,15,1,0,2015,5,5,1,1.0,1,0,1,0,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
50171,andrewwainwright,train,4083,False,False,False,True,True,True,4,3.8555555555555556,0.3090277777777778,0,0,3,0,0.0,1,1,1,7,27,6,14,1,0,2015,5,5,10,10.0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
50177,andrewwainwright,train,4082,False,False,False,True,True,True,5,4.725694444444445,0.8701388888888889,0,0,4,0,0.0,0,0,0,3,47,8,9,1,0,2015,5,6,0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
50178,andrewwainwright,train,4082,False,False,False,True,True,True,6,4.7347222222222225,0.009027777777777777,0,0,4,0,0.0,0,0,0,1,36,6,8,1,0,2015,5,6,0,0.0,0,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
50183,andrewwainwright,train,4081,False,False,False,True,True,True,7,5.439583333333333,0.7048611111111112,0,0,4,0,0.0,1,1,1,8,34,7,36,1,0,2015,5,0,7,7.0,0,1,0,1,0,1,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
50187,andrewwainwright,train,4081,False,False,False,True,True,True,8,6.048611111111111,0.6090277777777777,0,0,5,0,0.0,1,1,1,1,25,5,10,1,0,2015,5,0,0,0.0,0,1,1,1,1,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
50189,andrewwainwright,train,4080,False,False,False,True,True,True,9,6.334722222222222,0.2861111111111111,0,0,6,0,0.0,1,1,1,7,33,7,18,1,0,2015,5,0,1,1.0,0,1,0,1,1,1,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
50191,andrewwainwright,train,4080,False,False,False,True,True,True,10,6.620138888888889,0.28541666666666665,0,0,7,0,0.0,0,0,0,1,33,5,14,1,0,2015,5,1,0,0.0,0,0,1,0,1,1,1,0,1,0,1,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0
50196,andrewwainwright,train,4080,False,False,False,True,True,True,11,6.907638888888889,0.2875,0,0,7,0,0.0,2,1,1,6,15,4,22,1,0,2015,5,1,3,3.0,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
50215,andrewwainwright,train,4078,False,False,False,True,True,True,12,8.427083333333334,1.5194444444444444,0,0,8,0,0.0,1,1,1,8,48,9,25,1,0,2015,5,3,0,0.0,1,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
50234,andrewwainwright,train,4076,False,False,False,True,True,True,13,10.446527777777778,2.0194444444444444,0,0,9,0,0.0,1,1,1,10,36,5,34,1,0,2015,5,5,2,2.0,0,0,1,1,1,1,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0
50487,andrewwainwright,train,4054,False,False,False,True,True,True,14,32.44722222222222,22.000694444444445,0,0,10,0,0.0,1,1,1,2,58,12,30,1,0,2015,6,6,0,0.0,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
50848,andrewwainwright,train,4026,False,False,False,True,True,True,15,60.510416666666664,28.063194444444445,0,1,11,1,0.06666666666666667,1,1,1,6,34,5,17,1,0,2015,7,6,2,2.0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
52469,andrewwainwright,train,3873,True,True,True,True,True,True,16,213.80625,153.29583333333332,0,2,12,2,0.125,0,0,0,3,19,3,6,1,0,2015,12,5,0,0.0,1,0,1,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
55105,andrewwainwright,train,3536,False,False,True,True,True,True,17,550.8020833333334,336.99583333333334,0,4,12,3,0.17647058823529413,0,0,0,1,41,6,8,1,0,2016,11,6,0,0.0,0,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
55407,andrewwainwright,train,3470,False,False,False,True,True,True,18,616.91875,66.11666666666666,0,4,12,3,0.16666666666666666,0,0,0,3,13,2,10,1,0,2017,1,2,0,0.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
55448,andrewwainwright,train,3465,False,False,False,True,True,True,19,621.7847222222222,4.865972222222222,0,4,12,3,0.15789473684210525,1,1,1,1,20,2,9,1,0,2017,1,0,1,1.0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
55465,andrewwainwright,train,3463,False,False,False,True,True,True,20,623.8916666666667,2.1069444444444443,0,4,13,3,0.15,0,0,0,3,13,1,10,1,0,2017,1,2,0,0.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
55470,andrewwainwright,train,3462,False,False,False,True,True,True,21,624.8347222222222,0.9430555555555555,0,4,13,3,0.14285714285714285,1,1,1,1,28,4,8,1,0,2017,1,3,1,1.0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0
55554,andrewwainwright,train,3447,False,False,False,True,True,True,22,639.6006944444445,14.765972222222222,0,4,14,3,0.13636363636363635,1,1,1,1,50,9,8,1,0,2017,2,4,3,3.0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
55581,andrewwainwright,train,3442,False,False,False,True,True,True,23,644.9173611111111,5.316666666666666,0,4,15,3,0.13043478260869565,1,1,1,1,31,6,6,1,0,2017,2,2,0,0.0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
55584,andrewwainwright,train,3440,False,False,False,True,True,True,24,646.5430555555556,1.6256944444444446,0,4,16,3,0.125,1,1,1,1,24,5,9,1,0,2017,2,4,2,2.0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
55599,andrewwainwright,train,3438,True,True,True,True,True,True,25,648.5590277777778,2.015972222222222,0,4,17,3,0.12,0,0,0,9,59,9,14,1,0,2017,2,6,0,0.0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
55617,andrewwainwright,train,3434,True,True,True,True,True,True,26,652.5458333333333,3.9868055555555557,0,4,17,3,0.11538461538461539,0,0,0,3,8,1,11,1,0,2017,2,3,0,0.0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
55643,andrewwainwright,train,3429,False,False,False,True,True,True,27,657.8,5.254166666666666,0,4,17,3,0.1111111111111111,1,1,1,1,19,4,11,1,0,2017,2,1,0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
55659,andrewwainwright,train,3426,True,True,True,True,True,True,28,660.6173611111111,2.817361111111111,0,5,18,4,0.14285714285714285,1,1,1,2,31,5,10,1,0,2017,3,4,1,1.0,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
55683,andrewwainwright,train,3422,True,True,True,True,True,True,29,664.9111111111112,4.29375,0,7,19,6,0.20689655172413793,1,1,1,3,20,4,7,1,0,2017,3,1,0,0.0,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
55719,andrewwainwright,train,3415,False,False,False,True,True,True,30,671.65,6.738888888888889,0,8,20,7,0.23333333333333334,1,1,1,2,33,7,6,1,0,2017,3,1,0,0.0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
55723,andrewwainwright,train,3414,False,False,False,True,True,True,31,672.5569444444444,0.9069444444444444,0,8,21,7,0.22580645161290322,1,1,1,1,27,5,11,1,0,2017,3,2,10,10.0,0,0,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
55729,andrewwainwright,train,3413,False,False,False,True,True,True,32,673.84375,1.2868055555555555,0,8,22,7,0.21875,1,1,1,4,33,6,9,1,0,2017,3,3,0,0.0,0,0,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
55767,andrewwainwright,train,3404,False,False,False,True,True,True,33,682.4083333333333,8.564583333333333,0,8,23,7,0.21212121212121213,0,0,0,3,16,3,7,1,0,2017,3,5,0,0.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
